Mail on Sunday (London),Sunday Business Post,The Herald (Ireland),The Irish Times,dail
0.9064126984126983,0.9151578947368421,0.8765957446808509,0.8757746478873241,0.8603007518796992
0.9303671706263499,0.9142857142857144,0.9192105263157895,0.911292200232829,0.8662972292191436
0.89995,0.920694789081886,0.8715343915343915,0.9142028985507247,0.8662972292191436
0.631111111111111,0.8866849315068495,0.8846875000000001,0.8918446601941749,0.8775895765472314
0.9333333333333336,0.9056498388829217,0.9032442067736186,0.8940447504302925,0.8775895765472314
,0.8662430939226521,0.9177235772357724,0.91,0.899237668161435
0.92,0.89,0.9081624758220502,0.9284050632911393,0.899237668161435
0.9113491246138002,0.9180246913580246,0.9315652173913043,0.9006769230769232,0.8675918367346939
0.9073378509196517,0.9005653710247349,0.9119642857142857,0.8940834141610089,0.8675918367346939
0.8809544468546637,0.8761987041036717,0.9074476987447698,0.890586630286494,
0.8720370370370373,0.8855593220338983,0.8925984251968505,0.8899775280898875,0.8776536312849164
0.8625210084033613,0.9089166666666667,0.8988326848249028,0.8107838479809977,0.918181818181818
0.936470588235294,0.9113227513227514,0.9080662983425415,0.9071304347826088,0.8742352941176471
0.9283018867924526,0.8925619834710744,0.8813939980638916,0.8744933920704845,0.863482142857143
0.9125801011804384,0.8826332288401252,0.9068787276341949,0.9105825242718447,0.8841904761904761
0.9135616438356164,0.906900269541779,0.8813080895008605,0.8912916111850866,0.8225999999999999
0.9334653465346535,0.8979955456570157,0.8955675675675676,0.8769196919691971,0.8715789473684211
0.9065014299332699,0.9150341685649204,0.8881660899653977,0.9065193370165746,0.8461904761904764
0.9459259259259257,0.8890844233055886,0.870931174089069,0.8826108374384237,0.8548571428571429
0.9049681528662419,0.8987387387387389,0.8853619302949062,0.8762264150943397,0.8133333333333335
0.9163554891710232,0.8818927444794951,0.8776521739130435,0.8722292993630573,
0.9035156819839532,0.8688748019017433,0.9037499999999999,0.9206746987951807,0.8778625954198473
0.9123232323232322,0.8875844155844157,0.8906601466992664,0.8835836909871244,0.8833802816901409
0.8956164383561643,0.8994199243379571,0.8870257611241219,0.8680000000000001,0.8575147928994084
0.9151791530944625,0.8882082082082083,0.8897841726618705,0.9186854460093897,
0.8982390472139516,0.899488926746167,0.9052830188679246,0.8787277353689569,
,0.9162941176470589,0.911016548463357,0.9144125809435707,0.8366666666666669
0.8450485436893206,0.9063197026022305,0.9193220338983052,0.9148549810844893,0.8453333333333336
0.9200000000000002,0.8589200000000001,0.8887553648068669,0.9440625,0.8493658536585366
0.7823255813953487,0.9198194130925509,0.8988505747126437,0.8540199335548173,0.8965217391304346
0.9199999999999999,0.8884403669724771,0.9183098591549295,0.9327239488117002,0.8908333333333335
0.92,0.886578947368421,0.8639655172413793,0.9024731182795698,0.893846153846154
0.9225,0.8987149917627677,0.8962142857142857,0.8942523076923078,
0.925257142857143,0.9291666666666666,0.8663976945244957,0.8984866123399301,
0.8899303944315544,0.9077497255762899,0.8870542635658916,0.8613559322033899,
0.876747252747253,0.8867526881720431,0.9005524861878453,0.9023772609819122,
0.9359999999999999,0.9040347826086955,0.9000329489291597,0.8776868829337094,0.901279187817259
0.9640816326530612,0.9032768361581921,0.8827667984189724,0.9026680896478121,0.901279187817259
0.9255491329479769,0.8945939933259177,0.9166906474820143,0.911578947368421,0.8640000000000001
0.9223978201634877,0.897764705882353,0.8995698924731182,0.9054545454545454,
0.9201253918495296,0.9170473537604458,0.8709848484848485,0.9258947368421053,0.8541176470588235
0.9574193548387095,0.9233282904689865,0.9320446096654276,0.9009836065573769,0.8305454545454549
0.9047985989492119,0.9214035087719299,0.8887719298245615,0.8866272189349113,0.8749925484351716
0.9260869565217391,0.8717622080679406,0.9022594142259416,0.890909090909091,0.8773333333333333
0.9239166262724189,0.8897686375321336,0.8942092457420924,0.9440000000000001,0.8840232108317215
0.8488888888888889,0.886643109540636,0.8931001589825119,0.8911111111111111,0.8652225519287834
0.9149357798165138,0.9100845070422535,0.9112027491408934,0.911743119266055,0.8652225519287834
0.9343716814159293,0.881863173216885,0.8786823529411765,0.9002941176470588,0.8908994708994709
0.8545454545454545,0.8072246696035242,0.9251929824561403,0.9200000000000002,0.8908994708994709
0.8177049180327866,0.9190663390663392,0.9059519408502773,0.9086831812255541,0.8859259259259258
0.93285140562249,0.8172916666666666,0.9022627737226276,0.9096717724288841,0.8859259259259258
0.9333953488372093,0.9130741190765492,0.8881462140992167,0.9199027946537058,0.8817391304347828
0.9568000000000001,0.9056271186440679,0.9183533447684391,0.9198321091290662,0.8626900584795321
0.9004395604395604,0.918646934460888,0.911578947368421,0.8921040189125296,0.8745350172215844
0.8084848484848487,0.889451476793249,0.9055639097744362,0.9134409687184663,0.8745350172215844
0.850909090909091,0.8925128205128207,0.9299277108433734,0.9195530726256984,0.8462809917355374
0.7969098712446352,0.8970798898071627,0.9015913978494625,0.8982058047493405,0.785
0.9028571428571427,0.909922480620155,0.9005929919137466,0.9105635648754915,0.9236363636363637
0.8194666666666666,0.8833021806853584,0.9228679245283019,0.8687224669603524,0.7057142857142856
0.9134117647058824,0.9140436034553682,0.926861313868613,0.9319077568134172,0.8248101265822786
0.8083422459893049,0.9251546391752579,0.8887562189054727,0.9151436515291937,0.885217391304348
0.8764779874213836,0.9095575221238938,0.8856836461126005,0.8933333333333334,0.8529554655870446
,0.9091818181818182,0.8963825363825364,0.9230090270812438,0.8833519553072626
0.9234782608695653,0.8824761904761904,0.8541850220264319,0.8970762331838565,0.8551260504201681
0.9136317395727367,0.8998586572438162,0.8720231213872833,0.8774721189591079,
0.9180689655172414,0.9240627885503232,0.9087719298245616,0.8833659491193738,
0.8994174757281552,0.8801123595505618,0.881103448275862,0.9140116959064327,0.8640251572327043
0.8729411764705882,0.8927272727272728,0.9152688172043011,0.9093032015065914,0.8640251572327043
0.8640000000000001,0.9104587155963304,0.9058181818181819,0.923370786516854,
0.8542857142857143,0.8667708333333334,0.8992828685258965,0.9307856450048496,
0.9127272727272729,0.9024390243902439,0.9011594202898551,0.9062756598240471,0.8457142857142858
0.8600000000000001,0.8203225806451613,0.9050100200400802,0.9193548387096775,0.8829565217391305
0.937142857142857,0.8896153846153846,0.8788628762541805,0.8929577464788734,0.8906666666666667
0.9482014388489209,0.8959915611814347,0.8766060606060606,0.8865979381443301,0.8859880239520959
0.9780000000000001,0.8831731325998842,0.902975778546713,0.8941033434650456,0.8910638297872344
0.9033865814696486,0.9194589371980677,0.8477333333333333,0.9127576601671309,
0.8911111111111113,0.899904,0.9001330376940134,0.9043062200956937,0.8812011173184356
0.9091841491841491,0.8798662207357859,0.9185234899328858,0.9238162544169611,0.8804528301886793
0.9531034482758621,0.9110745098039215,0.8945098039215688,0.8814639905548997,
0.8637623762376235,0.9191588785046728,0.8890417690417691,0.9043056576047024,0.8878947368421053
0.8972049689440993,0.9063880597014925,0.8613698630136987,0.9198230088495576,0.8573737373737375
0.903425414364641,0.8948,0.8462251655629138,0.9118870346598201,0.882275600505689
0.9168724279835392,0.9139999999999999,0.9142528735632185,0.9112426035502958,0.882275600505689
0.9024368825466521,0.8857936507936509,0.8857855361596011,0.8930781499202552,0.8340869565217393
0.8382142857142858,0.8997150997150997,0.9123809523809523,0.9089779559118237,0.8256249999999998
0.7621505376344085,0.8827389830508476,0.8975157894736843,0.925965270684372,0.8823880597014925
0.7767346938775511,0.9127075812274368,0.8987716535433071,0.9073108477666362,0.8727272727272727
0.8537500000000001,0.9035087719298246,0.8915744680851065,0.8808275862068965,
0.8943200000000001,0.9156491228070177,0.9155313351498637,0.9155223880597015,
0.9171677018633541,0.9119341563786009,0.895350553505535,0.9223762376237625,0.8757352941176471
,0.8843220338983051,0.8439603960396039,0.8917040358744395,0.8757352941176471
0.8654945054945057,0.9016666666666666,0.9233217993079584,0.917747572815534,0.8478947368421054
0.8936863543788188,0.9093017127799736,0.9262121212121213,0.8358041958041957,0.8478947368421054
0.9018887451487709,0.8880933062880325,0.91503234152652,0.887335092348285,0.8268512110726642
0.9046498599439777,0.8940639269406393,0.8920273348519363,0.8859083728278041,0.8268512110726642
0.9385987261146495,0.9039735099337748,0.9198268398268399,0.9230208333333335,0.8386507936507938
0.9234374999999999,0.851157894736842,0.8727272727272726,0.8951926605504587,0.8133333333333334
0.9182838283828383,0.8713696969696971,0.8947565543071161,0.9110562837316885,0.8931230283911672
0.9250367261280169,0.9019733333333334,0.8847727272727274,0.9383554376657824,0.8931230283911672
0.8815706806282723,0.9063257065948858,0.9221052631578949,0.9073608617594255,0.8835006435006435
1.0,0.9079245283018869,0.8935338345864661,0.9082352941176471,0.8835006435006435
0.886736111111111,0.9015568862275449,0.8742857142857143,0.896372847011145,0.8854736842105262
0.9216710182767625,0.8787326732673268,0.9096727272727273,0.9005283018867926,0.8703225806451614
0.9211548556430446,0.9058928571428572,0.9414285714285713,0.890659767141009,0.8775757575757576
0.910952380952381,0.8801538461538462,0.9303111111111111,0.9262362971985384,0.8802649006622517
0.9002597402597402,0.9150921273031825,0.8958928571428572,0.8866,0.8892307692307692
0.9465346534653464,0.8861830508474577,0.9039772727272729,0.9332547169811322,0.8589830508474576
0.9479069767441861,0.8932067510548525,0.8732098765432097,0.8711608391608392,0.84
0.8655172413793104,0.9280346820809249,0.8760086767895879,0.8725885558583106,
0.9243084455324359,0.8866415094339622,0.9252910052910053,0.9219894179894181,
0.907777777777778,0.9125842696629213,0.9144871794871796,0.9155631013016412,0.9249999999999999
0.9178154425612053,0.89217125382263,0.8847174447174448,0.89520624303233,0.8804
0.9265714285714284,0.8863697705802969,0.9266141732283465,0.9205555555555556,0.81
0.8930994152046784,0.9034866828087168,0.9049609984399375,0.8824537815126049,0.892765957446809
0.9026900584795321,0.8916025067144135,0.8880473372781064,0.9016874999999999,0.8771171171171172
0.902051282051282,0.8724555160142348,0.9040837696335079,0.8895593220338983,0.850820399113082
0.9288888888888887,0.8952873563218391,0.9055155875299761,0.9090376569037658,0.795625
0.8800477897252091,0.9140106951871657,0.9086046511627909,0.7886857142857142,0.8830681818181819
0.8225,0.9058352941176471,0.8831264367816091,0.8989949748743719,0.8400000000000001
0.8250000000000001,0.9040211640211641,0.8894577006507592,0.8955371900826447,0.8962406015037593
0.8999610136452243,0.9166809728183118,0.8801659751037345,0.9131491712707183,0.9482352941176471
0.9171084337349397,0.9001470588235294,0.8990557939914164,0.9010232558139536,0.8595081967213116
0.8846315789473684,0.9052269170579029,0.8830638297872341,0.8985416666666668,0.861276595744681
0.8892908704883226,0.9185770750988143,0.9018338108882522,0.8641241685144124,0.8250980392156861
,0.9201970443349754,0.8755029585798819,0.884956772334294,0.8947919876733437
0.9004361370716509,0.90026517794836,0.9008530805687203,0.8792250372578242,0.8947919876733437
0.9130288461538463,0.9049562682215743,0.9081599999999999,0.8727496917385943,0.853793103448276
0.9108860759493667,0.8858725761772853,0.8917857142857143,0.8945033112582781,0.8590588235294118
0.8844878048780488,0.8869767441860467,0.8808275862068965,0.8270750382848391,0.8872222222222224
0.8172602739726027,0.918409090909091,0.8876113360323888,0.8973012048192771,0.8872222222222224
0.8724999999999999,0.8948893360160965,0.9096378830083566,0.887292418772563,0.8739489194499018
0.9222654867256636,0.9061780104712043,0.9041758241758241,0.8970873786407767,
0.6782608695652175,0.8928181818181818,0.8876494023904383,0.9174301675977654,0.8864000000000001
0.9314285714285716,0.8925821596244131,0.9070503597122301,0.8924200913242009,0.8939495798319329
0.9199999999999999,0.8759866220735787,0.9074468085106383,0.8843116883116884,0.836043956043956
0.9064880952380954,0.8835054773082941,0.9198802395209581,0.8990954773869346,0.8985214007782102
0.9089583333333334,0.8877639046538026,0.8966887417218544,0.9145893719806762,0.8985214007782102
0.9062330623306233,0.8865290806754221,0.888770053475936,,0.8872189349112426
0.9034686346863467,0.8932571428571429,0.8803902439024391,0.906062717770035,0.8872189349112426
0.8631578947368421,0.8936569037656904,0.9206477732793521,0.8801851851851852,0.8475384615384615
0.9067734338200659,0.8594666666666666,0.8709634551495016,0.9025641025641025,0.875091575091575
0.9285000000000002,0.9393508500772797,0.9095000000000001,0.8955963302752294,0.875091575091575
0.9290196078431372,0.8912765957446808,0.9131372549019607,0.9182037996545769,0.8854545454545455
0.9235714285714287,0.8598262308647082,0.9006153846153845,0.7854545454545455,0.8854545454545455
0.9152000000000001,0.8712707182320442,0.9124904214559388,0.8908447937131632,0.8803642987249545
0.8746902654867258,0.8670888661899899,0.9009400324149108,0.9016018306636155,0.8333834586466166
0.924561403508772,0.9022356495468278,0.871896551724138,0.9225,0.8412499999999999
0.911818181818182,0.8978571428571428,0.8651101321585903,0.8710280373831777,0.8796747967479677
0.9419397993311036,0.8957352941176471,0.892991452991453,0.8949308755760369,0.8785964912280702
0.9359999999999999,0.92664406779661,0.8939943342776205,0.8785454545454546,0.7979411764705882
0.8540845070422536,0.8821940928270043,0.8728057553956834,0.9527777777777777,0.8649999999999999
0.9583333333333334,0.897546468401487,0.902686567164179,0.9048306997742663,0.8729203539823011
0.953,0.8934036939313983,0.8975873015873016,0.9283601286173634,0.810526315789474
0.91125,0.8758132045088565,0.9038095238095238,0.8836610169491523,0.8740740740740742
0.8883409436834094,0.888412017167382,0.8869999999999999,0.8915161839863712,0.8834782608695655
0.8814285714285715,0.9022857142857142,0.9098305084745764,0.9252631578947368,0.8948837209302326
0.9017355371900826,0.8889298892988929,0.8982389937106918,0.8871337579617835,0.9129251700680271
0.9204044943820225,0.9240138408304499,0.8541444866920151,0.9269333333333334,0.9209756097560977
0.9289411764705882,0.8972727272727269,0.8925795053003532,0.9175308641975308,0.8446511627906976
0.9250000000000002,0.9126153846153847,0.8671119842829077,0.9018028169014084,0.8410526315789474
0.8190909090909091,0.8939473684210527,0.8734082397003746,0.9184401114206129,0.896271186440678
0.8295953757225433,0.8870090634441088,0.9153488372093023,0.9045933014354067,0.8
0.9199999999999999,0.8937867078825348,0.8790303030303032,0.8870072992700729,0.8
0.907438330170778,0.8291929824561404,0.9075187969924813,0.9080811232449298,0.8826760563380281
0.7823255813953487,0.9233723653395783,0.9109476661951909,0.9004651162790698,0.8723595505617978
0.9308641975308642,0.9170802919708029,0.892982456140351,0.9125818181818182,0.810909090909091
,0.8721505376344084,0.9083130434782608,0.8985894014487228,0.8736585365853659
,0.9092063492063492,0.9057718120805368,0.921590909090909,0.8736585365853659
,0.9061802575107298,0.9397894736842105,0.9036630754162587,0.8617391304347827
